ResponseId,id,cpq,mdpq,wnpq,all_proficiency,hardware,software,imm_sum,delay_sum,constraints,mastery,useful,map,volunteer,charity,plan,dental,pay_prescription,pay_hospital,visual,limitations,checking,retirement,vehicle,inheritance_1,debts,age,sage,education,gender,hispanic,race,couple,shealth,hearing,vision,alcohol,effort,adopt_age,duration
r_2swzrtshwjh8se3,5b6f49b7d60bdd0001ade437,50.0,62.0,30.0,142.0,4.0,20.0,5,5,12.0,27.0,15.0,1.0,0.0,1.0,1.0,1.0,,,3.0,0.0,1.0,1.0,1.0,100.0,0.0,66.0,55.0,18.0,1.0,0.0,1.0,1.0,5.0,4.0,5.0,0.0,1.0,42.0,727
r_1er9idjdsg1gors,610d6c481ca4797b863fe3d1,50.0,68.0,38.0,156.0,5.0,29.0,7,5,17.0,24.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,70.0,1.0,71.0,65.0,20.0,1.0,0.0,1.0,0.0,4.0,5.0,5.0,1.0,1.0,45.0,4510
r_2dyj7vwqwkmdej8,60fdeea193e44e2887e1ef22,48.0,64.0,32.0,144.0,4.0,26.0,6,6,39.0,19.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,80.0,1.0,62.0,30.0,20.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,38.0,1250
r_twckmxzl8rssts5,5c068b50daea63000120146f,50.0,68.0,40.0,158.0,4.0,25.0,4,4,22.0,24.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,92.0,1.0,69.0,62.0,16.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,28.0,799
r_t19fbvmlos7c1vf,561d98e03d7fe8000b0f5e09,50.0,62.0,27.0,139.0,6.0,28.0,6,6,19.0,23.0,15.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,64.0,60.0,18.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,1.0,36.0,1237
r_2lvimzktkgqaxhz,604bd44cb5668ba12cc9376e,46.0,41.0,14.0,101.0,3.0,18.0,5,5,18.0,27.0,12.0,1.0,1.0,0.0,0.0,1.0,,,1.0,3.0,1.0,1.0,1.0,100.0,1.0,72.0,55.0,14.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,1.0,0.0,48.0,1654
r_y0k1ajyplc8i9gd,5e1ded90e47974143a8d81da,50.0,68.0,40.0,158.0,3.0,24.0,8,5,12.0,24.0,13.0,1.0,1.0,1.0,1.0,1.0,,,3.0,0.0,1.0,0.0,0.0,100.0,1.0,67.0,50.0,16.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,1.0,1.0,34.0,1391
r_w4xtvys00kt2x6h,5c567e2acc53750001751cb0,50.0,54.0,24.0,128.0,2.0,25.0,5,4,24.0,25.0,13.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,51.0,1.0,73.0,40.0,14.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,35.0,956
r_1kodwaux5v4nmpf,61206e8d3e6a6ccdd064637c,44.0,45.0,28.0,117.0,5.0,19.0,4,3,47.0,15.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,97.0,1.0,60.0,50.0,14.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,28.0,1775
r_3lycsaxpdeidfzr,5b91f3f9d99ca20001ef6d8b,50.0,51.0,27.0,128.0,4.0,23.0,8,6,29.0,23.0,14.0,1.0,0.0,0.0,0.0,1.0,,,4.0,4.0,1.0,1.0,1.0,85.0,1.0,60.0,50.0,16.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,38.0,1610
r_3hofvj9rmw4tbku,61667bab6fb3349b5ec32888,50.0,68.0,36.0,154.0,6.0,29.0,8,7,34.0,25.0,15.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,100.0,1.0,60.0,40.0,15.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,40.0,2406
r_2ymfz8nadvrs1i9,614efa2878aa3275b54d0bdf,50.0,47.0,37.0,134.0,4.0,25.0,10,10,9.0,21.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,0.0,64.0,52.0,18.0,1.0,0.0,1.0,0.0,5.0,4.0,4.0,1.0,1.0,35.0,848
r_3hncrdtl5s1wre1,6029acb673830e93bcc9230f,50.0,55.0,34.0,139.0,5.0,28.0,4,3,23.0,19.0,15.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,0.0,70.0,58.0,13.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,55.0,620
r_1p7yruepgg4wk0n,608437f0b139060610c9f0c1,50.0,64.0,34.0,148.0,4.0,17.0,6,5,13.0,27.0,15.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,52.0,0.0,69.0,62.0,19.0,0.0,0.0,1.0,0.0,5.0,4.0,3.0,1.0,1.0,40.0,950
r_3fcymc7amevqbyc,60c76fb5887b0728245b0695,50.0,67.0,28.0,145.0,4.0,28.0,7,7,19.0,25.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,88.0,1.0,69.0,39.0,20.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,1.0,0.0,40.0,788
r_2tky1jm3rqal6a9,5f0df709c887690e5bede0ec,47.0,41.0,19.0,107.0,4.0,18.0,7,4,14.0,18.0,11.0,1.0,0.0,1.0,1.0,1.0,,,4.0,0.0,1.0,1.0,1.0,100.0,0.0,67.0,50.0,18.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,43.0,975
r_3sj2fdzpdiejm8p,5dc50289718e6d39756e99f9,49.0,65.0,37.0,151.0,4.0,25.0,9,9,26.0,27.0,13.0,1.0,1.0,1.0,0.0,0.0,,,3.0,0.0,1.0,1.0,1.0,90.0,1.0,63.0,50.0,18.0,1.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,1.0,33.0,1480
r_0upim7duuciwfup,6078163f1e585e4f71e3b879,50.0,68.0,38.0,156.0,5.0,26.0,6,8,29.0,22.0,15.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,1.0,60.0,55.0,15.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,0.0,0.0,35.0,749
r_c4bbsniuvobni3l,5df2f2ed4c81b2201c6c782e,50.0,61.0,20.0,131.0,4.0,26.0,7,7,36.0,16.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,70.0,1.0,72.0,68.0,18.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,50.0,1010
r_odtj7snkv100fvj,5f29c35127bcc61497b0b1ac,50.0,52.0,30.0,132.0,5.0,26.0,3,1,19.0,25.0,12.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,31.0,1.0,71.0,71.0,12.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,25.0,1023
r_1oo1rfwkd3sknrg,574ce0a57fd0ec000db73aa6,48.0,41.0,26.0,115.0,3.0,19.0,7,6,32.0,19.0,15.0,1.0,0.0,1.0,1.0,0.0,,,3.0,0.0,1.0,0.0,1.0,100.0,0.0,70.0,58.0,12.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,47.0,1202
r_3d6e3raujojlmz7,5d4e212b81ca1c001b21672c,45.0,50.0,24.0,119.0,2.0,21.0,9,9,21.0,14.0,11.0,1.0,1.0,0.0,1.0,0.0,,,4.0,1.0,1.0,0.0,0.0,0.0,1.0,75.0,72.0,17.0,1.0,0.0,2.0,0.0,3.0,4.0,4.0,1.0,1.0,58.0,1816
r_3mjud6qyxazhnqi,6171c72f2f0f4024c5aa93b6,50.0,68.0,40.0,158.0,3.0,18.0,8,8,12.0,24.0,15.0,1.0,0.0,0.0,0.0,0.0,,,4.0,0.0,1.0,0.0,1.0,100.0,1.0,63.0,45.0,13.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,1.0,1.0,40.0,1719
r_1oxiphp2vak9dtu,58d7896b4240e5000118f705,48.0,56.0,22.0,126.0,5.0,30.0,7,7,30.0,18.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,82.0,82.0,19.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,1.0,0.0,55.0,884
r_1p8c852uifuh2n7,5dd61a909ca8a35c14d8d610,48.0,54.0,34.0,136.0,3.0,29.0,7,7,34.0,11.0,15.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,61.0,38.0,21.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,35.0,860
r_x8tn0cmlbghgv0l,5dd405ab80123f3eaae9af80,49.0,68.0,37.0,154.0,5.0,31.0,6,8,31.0,19.0,13.0,1.0,1.0,1.0,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,20.0,1.0,61.0,40.0,20.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,32.0,875
r_3nim2uph8tqf5yk,609c6cc79875c8f0ba5d2242,49.0,42.0,12.0,103.0,2.0,19.0,8,10,13.0,25.0,14.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,0.0,60.0,50.0,20.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,1.0,40.0,837
r_1jc9tmkv2nmtcns,61501967e49a3d7e1977e4b4,50.0,63.0,26.0,139.0,3.0,25.0,7,6,15.0,21.0,15.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,20.0,0.0,73.0,60.0,18.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,45.0,1229
r_1iscbkaa1dz3blf,5d1511f1e814b800016108a6,50.0,16.0,11.0,77.0,1.0,11.0,6,6,10.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,,,2.0,0.0,1.0,0.0,1.0,100.0,1.0,65.0,45.0,18.0,1.0,0.0,1.0,0.0,5.0,5.0,4.0,1.0,1.0,45.0,756
r_vwq03kfu4pa5ztx,596c1af50e679d0001faca67,46.0,65.0,29.0,140.0,2.0,15.0,1,1,28.0,22.0,12.0,1.0,0.0,0.0,0.0,1.0,,,2.0,9.0,1.0,0.0,1.0,29.0,1.0,63.0,50.0,12.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,50.0,1398
r_2arayk07wdgl4e3,610abb06b1a14774850e87a0,50.0,68.0,28.0,146.0,3.0,28.0,6,6,13.0,24.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,0.0,64.0,45.0,13.0,0.0,0.0,1.0,1.0,5.0,5.0,3.0,1.0,0.0,40.0,1149
r_2pkcecbq1jqtymq,5d60b5beea1c1c0001c98bf6,48.0,66.0,24.0,138.0,4.0,20.0,7,5,8.0,26.0,13.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,25.0,1.0,64.0,59.0,12.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,0.0,1.0,40.0,1164
r_xtfxexacydvtqkr,60bc8860d04f4ac80d319a5c,49.0,64.0,38.0,151.0,6.0,24.0,9,7,38.0,17.0,13.0,1.0,0.0,0.0,1.0,0.0,,,4.0,1.0,1.0,1.0,1.0,92.0,1.0,71.0,64.0,16.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,45.0,1107
r_3qpz5aflepmpaw7,5ded9996838b4f45b83bb3f9,45.0,58.0,23.0,126.0,5.0,28.0,10,10,8.0,28.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,11.0,1.0,1.0,1.0,95.0,1.0,69.0,45.0,13.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,50.0,1433
r_3pvf7bnaiqakmrd,5bdc8d12b2fff7000189b6f8,48.0,54.0,18.0,120.0,3.0,25.0,8,6,42.0,12.0,14.0,1.0,1.0,0.0,1.0,0.0,,,2.0,6.0,1.0,0.0,1.0,20.0,1.0,70.0,60.0,12.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,57.0,1439
r_xgbfwvb8r4eiohj,5b846b48338a930001566887,44.0,54.0,32.0,130.0,2.0,21.0,6,2,33.0,17.0,10.0,1.0,0.0,1.0,1.0,1.0,,,1.0,5.0,1.0,1.0,1.0,10.0,1.0,69.0,70.0,19.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,25.0,1127
r_3olapbkdyokgapi,60c5d92024010fa878d35b25,49.0,61.0,28.0,138.0,6.0,23.0,6,6,14.0,23.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,71.0,1.0,66.0,60.0,16.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,25.0,823
r_3pbwquwqfsoiehn,5e8804c63ac81448c5ab0fa5,48.0,65.0,24.0,137.0,2.0,22.0,6,4,16.0,24.0,14.0,1.0,0.0,1.0,1.0,1.0,,,2.0,0.0,1.0,1.0,1.0,96.0,0.0,73.0,50.0,18.0,1.0,0.0,1.0,1.0,5.0,4.0,5.0,0.0,1.0,52.0,567
r_1qucfenxyfnkzkj,55a28851fdf99b602e6b05dd,50.0,68.0,32.0,150.0,3.0,28.0,7,2,22.0,25.0,15.0,1.0,0.0,0.0,1.0,1.0,,,3.0,4.0,1.0,0.0,0.0,0.0,1.0,69.0,40.0,16.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,40.0,1195
r_3mmdpt7pj3zgnj5,608e2cb9067eb028500433d5,50.0,68.0,33.0,151.0,5.0,28.0,6,4,14.0,24.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,99.0,1.0,66.0,40.0,16.0,0.0,0.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,45.0,1023
r_vce5drnp2j9jo4f,5909955b9e26f200016e1247,49.0,61.0,24.0,134.0,4.0,18.0,8,6,44.0,14.0,14.0,1.0,0.0,0.0,0.0,1.0,,,3.0,4.0,1.0,0.0,1.0,9.0,1.0,60.0,45.0,13.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,38.0,1323
r_bwkpwpawbh328mz,5a80e46a2a842c0001fc913f,50.0,14.0,8.0,72.0,1.0,19.0,5,6,18.0,21.0,15.0,1.0,0.0,0.0,0.0,0.0,,,2.0,3.0,1.0,0.0,1.0,100.0,0.0,64.0,40.0,13.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,0.0,1.0,38.0,576
r_10uvjoq19eagmxa,5f1b393d97ebc70d80a26748,50.0,68.0,36.0,154.0,6.0,32.0,6,4,8.0,28.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,0.0,74.0,44.0,18.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,45.0,1054
r_d6ftfsulqfw9b7j,5c7550c0181ad3001133664c,50.0,68.0,40.0,158.0,7.0,30.0,8,8,12.0,28.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,100.0,1.0,61.0,40.0,18.0,1.0,0.0,1.0,0.0,3.0,4.0,5.0,1.0,1.0,33.0,1863
r_2dkheqpbznhuvcq,614f61c4f3394855e000a743,49.0,57.0,32.0,138.0,5.0,21.0,7,5,27.0,24.0,15.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,82.0,1.0,77.0,65.0,14.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,52.0,1372
r_a3miqz23y0u3lbb,5e2d295390840b3279624b90,49.0,55.0,20.0,124.0,2.0,28.0,8,7,25.0,24.0,14.0,1.0,0.0,1.0,1.0,0.0,,,3.0,3.0,1.0,0.0,1.0,95.0,1.0,70.0,60.0,17.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,0.0,1.0,45.0,1302
r_ektcgchpdxaamtb,5f4818e6d5ce1016c865ed24,42.0,55.0,19.0,116.0,3.0,18.0,5,5,42.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,,,3.0,3.0,1.0,0.0,1.0,100.0,0.0,64.0,55.0,14.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,45.0,1296
r_1d6w5wfmvnnlfvd,5f119c5ad521140253f60e86,50.0,64.0,27.0,141.0,5.0,25.0,6,5,14.0,22.0,12.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,1.0,79.0,60.0,18.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,52.0,1506
r_1liell4ikj5pcjx,5c3630c83ce2c8000111b504,50.0,57.0,24.0,131.0,3.0,27.0,8,8,10.0,24.0,12.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,50.0,0.0,63.0,50.0,19.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,30.0,835
r_aasr67xixolsdix,55abb1a5fdf99b501fab62e3,50.0,68.0,40.0,158.0,3.0,29.0,6,4,8.0,28.0,15.0,1.0,1.0,1.0,1.0,0.0,,,4.0,0.0,1.0,0.0,1.0,90.0,1.0,78.0,65.0,19.0,1.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,48.0,1186
r_dab49shtz7lsxib,5f0550bf5819b18476ee8343,48.0,39.0,29.0,116.0,4.0,30.0,8,8,35.0,20.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,93.0,1.0,70.0,35.0,19.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,0.0,40.0,724
r_3mkawdzpby5h9ps,5f032c6 139 63d0 4d6 9c9 327b ,34.0,49.0,26.0,109.0,5.0,18.0,4,3,24.0,19.0,10.0,1.0,0.0,0.0,1.0,1.0,,,2.0,2.0,1.0,0.0,1.0,81.0,1.0,69.0,55.0,15.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,35.0,1924
r_2b8orp7oauoikfe,5facc4201f33582f15dcf9bf,49.0,66.0,40.0,155.0,3.0,25.0,4,2,34.0,21.0,11.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,9.0,1.0,1.0,1.0,51.0,1.0,72.0,80.0,14.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,35.0,1824
r_21i0swvdglcxhn7,5c3393d9f53f7a000119160f,49.0,57.0,24.0,130.0,4.0,28.0,7,6,34.0,22.0,15.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,8.0,1.0,0.0,1.0,0.0,1.0,73.0,35.0,12.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,52.0,1427
r_22kaapbphdlxsik,60bebdec81297725b80fd773,50.0,68.0,40.0,158.0,4.0,28.0,9,5,17.0,25.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,100.0,0.0,69.0,55.0,16.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,0.0,1.0,40.0,1242
r_2ucchwc2nbytxjz,5f60fa0a0543ce036fa68ba0,50.0,68.0,38.0,156.0,6.0,30.0,7,5,17.0,25.0,12.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,50.0,1.0,62.0,55.0,14.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,0.0,1.0,36.0,1053
r_3pneb2r11gcvbxp,614f1676ea00c89418719805,48.0,66.0,34.0,148.0,6.0,29.0,8,6,9.0,22.0,14.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,100.0,0.0,63.0,48.0,16.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,38.0,1179
r_1mei4ccrnk4kygs,5f1230c4f57b2f06e2465477,49.0,62.0,24.0,135.0,4.0,26.0,7,6,23.0,20.0,15.0,1.0,1.0,1.0,1.0,1.0,,,3.0,0.0,1.0,1.0,1.0,100.0,1.0,79.0,70.0,15.0,1.0,0.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,59.0,1069
r_3ojgnfqeysup1ms,5a0f25877542890001aa7475,50.0,57.0,32.0,139.0,5.0,24.0,5,4,32.0,24.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,10.0,1.0,71.0,60.0,14.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,55.0,1102
r_zjyo9z6tzg9uwvv,5ac50d5ea3ba7a0001b4a4be,50.0,67.0,38.0,155.0,4.0,28.0,6,6,11.0,26.0,15.0,1.0,0.0,0.0,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,99.0,0.0,75.0,50.0,16.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,60.0,772
r_2eaxt4f6ozibio2,60a3c7ecc3ca164f912804dc,50.0,65.0,27.0,142.0,3.0,22.0,8,6,28.0,20.0,11.0,1.0,0.0,0.0,1.0,1.0,,,2.0,0.0,1.0,1.0,1.0,75.0,1.0,71.0,55.0,16.0,0.0,0.0,1.0,1.0,5.0,4.0,4.0,0.0,1.0,45.0,1143
r_vodukgcopq0osmz,60de493b30efe44c987e2d64,45.0,56.0,20.0,121.0,4.0,22.0,6,5,26.0,20.0,12.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,100.0,0.0,69.0,50.0,16.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,35.0,1694
r_1obf5ut3ltq9xud,55f5946a32af74001017047b,45.0,65.0,31.0,141.0,2.0,28.0,6,4,45.0,13.0,15.0,1.0,0.0,0.0,1.0,1.0,,,4.0,5.0,1.0,1.0,1.0,100.0,1.0,61.0,84.0,18.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,45.0,1824
r_sgtsqqn7mzoymkd,6107d2217d32388d3c466ad0,50.0,68.0,40.0,158.0,4.0,29.0,6,4,12.0,28.0,15.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,0.0,61.0,40.0,16.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,33.0,868
r_1hmi2sazuiddd6g,60a46c63ef4ecf56e2176453,50.0,68.0,32.0,150.0,5.0,24.0,8,7,30.0,15.0,14.0,1.0,0.0,1.0,1.0,1.0,,,3.0,7.0,1.0,1.0,1.0,71.0,0.0,65.0,28.0,16.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,0.0,26.0,1070
r_1jvp1x75sehb7cw,5f456942485340144549178e,34.0,64.0,10.0,108.0,2.0,14.0,7,4,44.0,22.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,6.0,1.0,0.0,1.0,50.0,1.0,62.0,65.0,12.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,43.0,917
r_2e4xriqbi1acgtm,5c82656bed1753001581fd1e,50.0,57.0,28.0,135.0,3.0,25.0,7,7,11.0,26.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,99.0,0.0,65.0,65.0,23.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,42.0,1423
r_3j8ybtxhailpkgn,613fee4c2f2cfabc88eae08d,49.0,60.0,20.0,129.0,4.0,27.0,6,4,39.0,24.0,6.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100.0,0.0,60.0,45.0,14.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,41.0,1057
r_esbbebv0orivik5,613e3d48abfa93beb2d97c3a,50.0,64.0,35.0,149.0,3.0,22.0,7,4,19.0,23.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,100.0,1.0,64.0,70.0,16.0,1.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,1.0,40.0,1105
r_3no5y88t1sejgya,6150ca885dca8c918357a4d1,48.0,58.0,22.0,128.0,2.0,19.0,7,5,41.0,18.0,10.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,1.0,60.0,45.0,13.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,39.0,2204
r_3lkkbmypowwwzwn,60e5868307d715a4d1445116,50.0,68.0,36.0,154.0,6.0,29.0,7,4,10.0,25.0,15.0,1.0,0.0,1.0,1.0,1.0,,,2.0,3.0,1.0,1.0,1.0,100.0,1.0,66.0,47.0,19.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,24.0,908
r_2dg57qhdetnjsk0,60493e65aba91587246602a2,50.0,67.0,27.0,144.0,6.0,22.0,6,3,20.0,19.0,10.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,100.0,1.0,68.0,68.0,16.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,45.0,867
r_2417ecfldwr0mkb,5ed67ff47f3ee30bb86925f5,48.0,61.0,31.0,140.0,6.0,28.0,6,3,27.0,18.0,13.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,100.0,1.0,68.0,55.0,18.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,40.0,1040
r_2fhj7ypr3myi3wi,614fbfb03ec0f0674dc5a448,50.0,56.0,32.0,138.0,7.0,30.0,7,7,17.0,25.0,15.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,100.0,1.0,72.0,56.0,20.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,1.0,1.0,35.0,1240
r_2adeqgbdcbqsp91,5c2414b8101408000140617a,49.0,68.0,38.0,155.0,4.0,25.0,4,1,21.0,26.0,13.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,100.0,1.0,74.0,55.0,14.0,1.0,0.0,1.0,0.0,4.0,2.0,5.0,1.0,1.0,38.0,1643
r_dgprdydyz0ryjsh,5dd1f5dc80628723e3d506c5,47.0,55.0,11.0,113.0,4.0,21.0,8,8,33.0,17.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,6.0,1.0,0.0,1.0,80.0,0.0,63.0,63.0,21.0,0.0,0.0,1.0,1.0,3.0,3.0,5.0,0.0,1.0,37.0,1267
